#-----------------------------------------------------------------------------
# Date d'extraction : 16/07/2019 - 07h16 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario A2
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
#                  (1 - hiver, 2 - printemps, 3 - été, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORSSWI : Intégration de Indicateur sècheresse d'humidité des sols (null)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;Saison;NORSSWI;
#-----------------------------------------------------------------------------
8660;45.8659;3.6244;A2;H1;1;-0.84;
8660;45.8659;3.6244;A2;H1;2;-0.97;
8660;45.8659;3.6244;A2;H1;3;-0.48;
8660;45.8659;3.6244;A2;H1;4;-0.15;
8661;45.8647;3.7274;A2;H1;1;-0.96;
8661;45.8647;3.7274;A2;H1;2;-1.63;
8661;45.8647;3.7274;A2;H1;3;-1.22;
8661;45.8647;3.7274;A2;H1;4;-0.62;
8662;45.8634;3.8304;A2;H1;1;-0.91;
8662;45.8634;3.8304;A2;H1;2;-1.68;
8662;45.8634;3.8304;A2;H1;3;-1.06;
8662;45.8634;3.8304;A2;H1;4;-0.58;
8663;45.8619;3.9334;A2;H1;1;-0.83;
8663;45.8619;3.9334;A2;H1;2;-1.61;
8663;45.8619;3.9334;A2;H1;3;-0.94;
8663;45.8619;3.9334;A2;H1;4;-0.53;
8664;45.8604;4.0364;A2;H1;1;-0.45;
8664;45.8604;4.0364;A2;H1;2;-0.8;
8664;45.8604;4.0364;A2;H1;3;-0.49;
8664;45.8604;4.0364;A2;H1;4;-0.38;
8665;45.8588;4.1394;A2;H1;1;-0.45;
8665;45.8588;4.1394;A2;H1;2;-0.8;
8665;45.8588;4.1394;A2;H1;3;-0.51;
8665;45.8588;4.1394;A2;H1;4;-0.38;
8666;45.8571;4.2424;A2;H1;1;-0.56;
8666;45.8571;4.2424;A2;H1;2;-1.08;
8666;45.8571;4.2424;A2;H1;3;-0.85;
8666;45.8571;4.2424;A2;H1;4;-0.46;
8667;45.8553;4.3454;A2;H1;1;-1.02;
8667;45.8553;4.3454;A2;H1;2;-1.4;
8667;45.8553;4.3454;A2;H1;3;-0.9;
8667;45.8553;4.3454;A2;H1;4;-0.7;
8668;45.8535;4.4483;A2;H1;1;-0.95;
8668;45.8535;4.4483;A2;H1;2;-1.16;
8668;45.8535;4.4483;A2;H1;3;-0.72;
8668;45.8535;4.4483;A2;H1;4;-0.65;
8669;45.8515;4.5513;A2;H1;1;-0.74;
8669;45.8515;4.5513;A2;H1;2;-0.95;
8669;45.8515;4.5513;A2;H1;3;-0.66;
8669;45.8515;4.5513;A2;H1;4;-0.6;
8670;45.8494;4.6542;A2;H1;1;-0.64;
8670;45.8494;4.6542;A2;H1;2;-0.84;
8670;45.8494;4.6542;A2;H1;3;-0.62;
8670;45.8494;4.6542;A2;H1;4;-0.57;
8671;45.8472;4.7572;A2;H1;1;-1.03;
8671;45.8472;4.7572;A2;H1;2;-0.8;
8671;45.8472;4.7572;A2;H1;3;-0.66;
8671;45.8472;4.7572;A2;H1;4;-0.58;
8672;45.845;4.8601;A2;H1;1;-0.92;
8672;45.845;4.8601;A2;H1;2;-0.52;
8672;45.845;4.8601;A2;H1;3;-0.56;
8672;45.845;4.8601;A2;H1;4;-0.6;
8673;45.8426;4.963;A2;H1;1;-0.9;
8673;45.8426;4.963;A2;H1;2;-0.48;
8673;45.8426;4.963;A2;H1;3;-0.76;
8673;45.8426;4.963;A2;H1;4;-0.74;
8674;45.8402;5.066;A2;H1;1;-0.87;
8674;45.8402;5.066;A2;H1;2;-0.58;
8674;45.8402;5.066;A2;H1;3;-0.8;
8674;45.8402;5.066;A2;H1;4;-0.7;
8675;45.8376;5.1689;A2;H1;1;-0.89;
8675;45.8376;5.1689;A2;H1;2;-0.59;
8675;45.8376;5.1689;A2;H1;3;-0.79;
8675;45.8376;5.1689;A2;H1;4;-0.7;
8676;45.835;5.2718;A2;H1;1;-0.87;
8676;45.835;5.2718;A2;H1;2;-0.72;
8676;45.835;5.2718;A2;H1;3;-0.8;
8676;45.835;5.2718;A2;H1;4;-0.68;
8677;45.8322;5.3747;A2;H1;1;-1.1;
8677;45.8322;5.3747;A2;H1;2;-1.18;
8677;45.8322;5.3747;A2;H1;3;-0.78;
8677;45.8322;5.3747;A2;H1;4;-0.71;
8678;45.8294;5.4775;A2;H1;1;-1.08;
8678;45.8294;5.4775;A2;H1;2;-1.13;
8678;45.8294;5.4775;A2;H1;3;-0.93;
8678;45.8294;5.4775;A2;H1;4;-1.06;
8679;45.8265;5.5804;A2;H1;1;-1.1;
8679;45.8265;5.5804;A2;H1;2;-1.03;
8679;45.8265;5.5804;A2;H1;3;-0.94;
8679;45.8265;5.5804;A2;H1;4;-1.07;
8680;45.8235;5.6833;A2;H1;1;-0.8;
8680;45.8235;5.6833;A2;H1;2;-0.71;
8680;45.8235;5.6833;A2;H1;3;-0.88;
8680;45.8235;5.6833;A2;H1;4;-0.78;
8681;45.8204;5.7861;A2;H1;1;-1.08;
8681;45.8204;5.7861;A2;H1;2;-0.78;
8681;45.8204;5.7861;A2;H1;3;-0.6;
8681;45.8204;5.7861;A2;H1;4;-0.68;
8682;45.8172;5.8889;A2;H1;1;-1.21;
8682;45.8172;5.8889;A2;H1;2;-0.89;
8682;45.8172;5.8889;A2;H1;3;-0.65;
8682;45.8172;5.8889;A2;H1;4;-0.81;
8683;45.8139;5.9918;A2;H1;1;-1.32;
8683;45.8139;5.9918;A2;H1;2;-0.83;
8683;45.8139;5.9918;A2;H1;3;-0.62;
8683;45.8139;5.9918;A2;H1;4;-0.81;
8684;45.8105;6.0946;A2;H1;1;-1.16;
8684;45.8105;6.0946;A2;H1;2;-1.52;
8684;45.8105;6.0946;A2;H1;3;-0.85;
8684;45.8105;6.0946;A2;H1;4;-0.87;
8685;45.807;6.1974;A2;H1;1;-1.13;
8685;45.807;6.1974;A2;H1;2;-0.93;
8685;45.807;6.1974;A2;H1;3;-0.67;
8685;45.807;6.1974;A2;H1;4;-0.83;
8686;45.8034;6.3002;A2;H1;1;-0.5;
8686;45.8034;6.3002;A2;H1;2;-1.7;
8686;45.8034;6.3002;A2;H1;3;-0.95;
8686;45.8034;6.3002;A2;H1;4;-1.1;
8687;45.7997;6.4029;A2;H1;1;-0.04;
8687;45.7997;6.4029;A2;H1;2;-2.39;
8687;45.7997;6.4029;A2;H1;3;-0.98;
8687;45.7997;6.4029;A2;H1;4;-1.08;
8688;45.796;6.5057;A2;H1;1;-0.23;
8688;45.796;6.5057;A2;H1;2;-1.88;
8688;45.796;6.5057;A2;H1;3;-1.09;
8688;45.796;6.5057;A2;H1;4;-0.99;
8689;45.7921;6.6084;A2;H1;1;-0.12;
8689;45.7921;6.6084;A2;H1;2;-1.96;
8689;45.7921;6.6084;A2;H1;3;-1.17;
8689;45.7921;6.6084;A2;H1;4;-0.83;
8690;45.7882;6.7112;A2;H1;1;-0.25;
8690;45.7882;6.7112;A2;H1;2;-0.54;
8690;45.7882;6.7112;A2;H1;3;-1.46;
8690;45.7882;6.7112;A2;H1;4;-1.07;
8756;45.889;-1.2205;A2;H1;1;-0.99;
8756;45.889;-1.2205;A2;H1;2;-0.68;
8756;45.889;-1.2205;A2;H1;3;-1.44;
8756;45.889;-1.2205;A2;H1;4;-0.71;
8757;45.8922;-1.1175;A2;H1;1;-1.12;
8757;45.8922;-1.1175;A2;H1;2;-0.62;
8757;45.8922;-1.1175;A2;H1;3;-1.11;
8757;45.8922;-1.1175;A2;H1;4;-0.8;
8758;45.8954;-1.0146;A2;H1;1;-0.96;
8758;45.8954;-1.0146;A2;H1;2;-0.67;
8758;45.8954;-1.0146;A2;H1;3;-1.17;
8758;45.8954;-1.0146;A2;H1;4;-0.66;
8759;45.8984;-0.9116;A2;H1;1;-0.83;
8759;45.8984;-0.9116;A2;H1;2;-0.94;
8759;45.8984;-0.9116;A2;H1;3;-1.11;
8759;45.8984;-0.9116;A2;H1;4;-0.57;
8760;45.9013;-0.8086;A2;H1;1;-0.83;
8760;45.9013;-0.8086;A2;H1;2;-0.95;
8760;45.9013;-0.8086;A2;H1;3;-1.07;
8760;45.9013;-0.8086;A2;H1;4;-0.57;
8761;45.9041;-0.7056;A2;H1;1;-1.15;
8761;45.9041;-0.7056;A2;H1;2;-0.93;
8761;45.9041;-0.7056;A2;H1;3;-1.07;
8761;45.9041;-0.7056;A2;H1;4;-0.77;
8762;45.9069;-0.6025;A2;H1;1;-1.18;
8762;45.9069;-0.6025;A2;H1;2;-0.97;
8762;45.9069;-0.6025;A2;H1;3;-1.11;
8762;45.9069;-0.6025;A2;H1;4;-0.78;
8763;45.9095;-0.4995;A2;H1;1;-1.2;
8763;45.9095;-0.4995;A2;H1;2;-0.9;
8763;45.9095;-0.4995;A2;H1;3;-1.03;
8763;45.9095;-0.4995;A2;H1;4;-0.76;
8764;45.9121;-0.3965;A2;H1;1;-1.2;
8764;45.9121;-0.3965;A2;H1;2;-0.89;
8764;45.9121;-0.3965;A2;H1;3;-1.01;
8764;45.9121;-0.3965;A2;H1;4;-0.75;
8765;45.9145;-0.2934;A2;H1;1;-1.18;
8765;45.9145;-0.2934;A2;H1;2;-0.91;
8765;45.9145;-0.2934;A2;H1;3;-1.02;
8765;45.9145;-0.2934;A2;H1;4;-0.76;
8766;45.9169;-0.1903;A2;H1;1;-1.17;
8766;45.9169;-0.1903;A2;H1;2;-0.88;
8766;45.9169;-0.1903;A2;H1;3;-1;
8766;45.9169;-0.1903;A2;H1;4;-0.76;
8767;45.9192;-0.0873;A2;H1;1;-0.78;
8767;45.9192;-0.0873;A2;H1;2;-1.05;
8767;45.9192;-0.0873;A2;H1;3;-0.88;
8767;45.9192;-0.0873;A2;H1;4;-0.58;
8768;45.9213;0.0158;A2;H1;1;-0.78;
8768;45.9213;0.0158;A2;H1;2;-1.03;
8768;45.9213;0.0158;A2;H1;3;-0.87;
8768;45.9213;0.0158;A2;H1;4;-0.6;
8769;45.9234;0.1189;A2;H1;1;-0.77;
8769;45.9234;0.1189;A2;H1;2;-0.98;
8769;45.9234;0.1189;A2;H1;3;-0.86;
8769;45.9234;0.1189;A2;H1;4;-0.56;
8770;45.9254;0.222;A2;H1;1;-0.78;
8770;45.9254;0.222;A2;H1;2;-1.02;
8770;45.9254;0.222;A2;H1;3;-0.88;
8770;45.9254;0.222;A2;H1;4;-0.6;
8771;45.9273;0.3251;A2;H1;1;-0.8;
8771;45.9273;0.3251;A2;H1;2;-1.12;
8771;45.9273;0.3251;A2;H1;3;-0.95;
8771;45.9273;0.3251;A2;H1;4;-0.63;
8772;45.9291;0.4282;A2;H1;1;-0.79;
8772;45.9291;0.4282;A2;H1;2;-0.96;
8772;45.9291;0.4282;A2;H1;3;-0.85;
8772;45.9291;0.4282;A2;H1;4;-0.61;
8773;45.9308;0.5313;A2;H1;1;-0.83;
8773;45.9308;0.5313;A2;H1;2;-0.82;
8773;45.9308;0.5313;A2;H1;3;-0.96;
8773;45.9308;0.5313;A2;H1;4;-0.88;
8774;45.9324;0.6344;A2;H1;1;-0.82;
8774;45.9324;0.6344;A2;H1;2;-0.69;
8774;45.9324;0.6344;A2;H1;3;-0.8;
8774;45.9324;0.6344;A2;H1;4;-0.75;
8775;45.9339;0.7376;A2;H1;1;-0.9;
8775;45.9339;0.7376;A2;H1;2;-0.56;
8775;45.9339;0.7376;A2;H1;3;-0.83;
8775;45.9339;0.7376;A2;H1;4;-0.77;
8776;45.9353;0.8407;A2;H1;1;-0.9;
8776;45.9353;0.8407;A2;H1;2;-0.49;
8776;45.9353;0.8407;A2;H1;3;-0.86;
8776;45.9353;0.8407;A2;H1;4;-0.98;
8777;45.9366;0.9438;A2;H1;1;-0.9;
8777;45.9366;0.9438;A2;H1;2;-0.51;
8777;45.9366;0.9438;A2;H1;3;-0.89;
8777;45.9366;0.9438;A2;H1;4;-0.96;
8778;45.9379;1.047;A2;H1;1;-0.89;
8778;45.9379;1.047;A2;H1;2;-0.49;
8778;45.9379;1.047;A2;H1;3;-0.89;
8778;45.9379;1.047;A2;H1;4;-0.94;
8779;45.939;1.1501;A2;H1;1;-0.9;
8779;45.939;1.1501;A2;H1;2;-0.48;
8779;45.939;1.1501;A2;H1;3;-0.79;
8779;45.939;1.1501;A2;H1;4;-0.79;
8780;45.94;1.2533;A2;H1;1;-0.95;
8780;45.94;1.2533;A2;H1;2;-0.6;
8780;45.94;1.2533;A2;H1;3;-0.87;
8780;45.94;1.2533;A2;H1;4;-0.81;
8781;45.941;1.3564;A2;H1;1;-0.9;
8781;45.941;1.3564;A2;H1;2;-0.51;
8781;45.941;1.3564;A2;H1;3;-0.93;
8781;45.941;1.3564;A2;H1;4;-0.81;
8782;45.9418;1.4596;A2;H1;1;-0.98;
8782;45.9418;1.4596;A2;H1;2;-0.52;
8782;45.9418;1.4596;A2;H1;3;-0.98;
8782;45.9418;1.4596;A2;H1;4;-0.83;
8783;45.9426;1.5628;A2;H1;1;-0.99;
8783;45.9426;1.5628;A2;H1;2;-0.54;
8783;45.9426;1.5628;A2;H1;3;-1.03;
8783;45.9426;1.5628;A2;H1;4;-0.86;
8784;45.9432;1.6659;A2;H1;1;-1.01;
8784;45.9432;1.6659;A2;H1;2;-0.82;
8784;45.9432;1.6659;A2;H1;3;-0.81;
8784;45.9432;1.6659;A2;H1;4;-0.67;
8785;45.9438;1.7691;A2;H1;1;-1.04;
8785;45.9438;1.7691;A2;H1;2;-0.81;
8785;45.9438;1.7691;A2;H1;3;-0.81;
8785;45.9438;1.7691;A2;H1;4;-0.68;
8786;45.9443;1.8723;A2;H1;1;-1.04;
8786;45.9443;1.8723;A2;H1;2;-0.83;
8786;45.9443;1.8723;A2;H1;3;-0.91;
8786;45.9443;1.8723;A2;H1;4;-0.72;
8787;45.9447;1.9754;A2;H1;1;-1.04;
8787;45.9447;1.9754;A2;H1;2;-1.28;
8787;45.9447;1.9754;A2;H1;3;-0.68;
8787;45.9447;1.9754;A2;H1;4;-0.56;
8788;45.9449;2.0786;A2;H1;1;-1.11;
8788;45.9449;2.0786;A2;H1;2;-1.19;
8788;45.9449;2.0786;A2;H1;3;-0.67;
8788;45.9449;2.0786;A2;H1;4;-0.55;
8789;45.9451;2.1818;A2;H1;1;-1.06;
8789;45.9451;2.1818;A2;H1;2;-1.26;
8789;45.9451;2.1818;A2;H1;3;-0.65;
8789;45.9451;2.1818;A2;H1;4;-0.56;
8790;45.9452;2.285;A2;H1;1;-1.13;
8790;45.9452;2.285;A2;H1;2;-1.13;
8790;45.9452;2.285;A2;H1;3;-0.65;
8790;45.9452;2.285;A2;H1;4;-0.54;
8791;45.9452;2.3881;A2;H1;1;-1.02;
8791;45.9452;2.3881;A2;H1;2;-1.35;
8791;45.9452;2.3881;A2;H1;3;-0.55;
8791;45.9452;2.3881;A2;H1;4;-0.23;
8792;45.9451;2.4913;A2;H1;1;-1.05;
8792;45.9451;2.4913;A2;H1;2;-1.37;
8792;45.9451;2.4913;A2;H1;3;-0.58;
8792;45.9451;2.4913;A2;H1;4;-0.25;
8793;45.945;2.5945;A2;H1;1;-1.02;
8793;45.945;2.5945;A2;H1;2;-1.69;
8793;45.945;2.5945;A2;H1;3;-0.68;
8793;45.945;2.5945;A2;H1;4;-0.33;
8794;45.9447;2.6976;A2;H1;1;-1;
8794;45.9447;2.6976;A2;H1;2;-1.62;
8794;45.9447;2.6976;A2;H1;3;-0.64;
8794;45.9447;2.6976;A2;H1;4;-0.31;
8795;45.9443;2.8008;A2;H1;1;-0.99;
8795;45.9443;2.8008;A2;H1;2;-1.61;
8795;45.9443;2.8008;A2;H1;3;-0.68;
8795;45.9443;2.8008;A2;H1;4;-0.34;
8796;45.9438;2.904;A2;H1;1;-0.93;
8796;45.9438;2.904;A2;H1;2;-1.21;
8796;45.9438;2.904;A2;H1;3;-0.81;
8796;45.9438;2.904;A2;H1;4;-0.41;
8797;45.9433;3.0072;A2;H1;1;-0.8;
8797;45.9433;3.0072;A2;H1;2;-1.1;
8797;45.9433;3.0072;A2;H1;3;-0.78;
8797;45.9433;3.0072;A2;H1;4;-0.42;
8798;45.9426;3.1103;A2;H1;1;-0.47;
8798;45.9426;3.1103;A2;H1;2;-0.79;
8798;45.9426;3.1103;A2;H1;3;-0.36;
8798;45.9426;3.1103;A2;H1;4;-0.08;
8799;45.9418;3.2135;A2;H1;1;-0.49;
8799;45.9418;3.2135;A2;H1;2;-0.84;
8799;45.9418;3.2135;A2;H1;3;-0.41;
8799;45.9418;3.2135;A2;H1;4;-0.09;
8800;45.941;3.3166;A2;H1;1;-0.48;
8800;45.941;3.3166;A2;H1;2;-0.78;
8800;45.941;3.3166;A2;H1;3;-0.37;
8800;45.941;3.3166;A2;H1;4;-0.08;
8801;45.94;3.4198;A2;H1;1;-0.54;
8801;45.94;3.4198;A2;H1;2;-0.87;
8801;45.94;3.4198;A2;H1;3;-0.49;
8801;45.94;3.4198;A2;H1;4;-0.2;
8802;45.939;3.523;A2;H1;1;-0.59;
8802;45.939;3.523;A2;H1;2;-1.03;
8802;45.939;3.523;A2;H1;3;-0.61;
8802;45.939;3.523;A2;H1;4;-0.22;
8803;45.9379;3.6261;A2;H1;1;-0.95;
8803;45.9379;3.6261;A2;H1;2;-1.11;
8803;45.9379;3.6261;A2;H1;3;-0.49;
8803;45.9379;3.6261;A2;H1;4;-0.16;
8804;45.9366;3.7292;A2;H1;1;-0.97;
8804;45.9366;3.7292;A2;H1;2;-1.63;
8804;45.9366;3.7292;A2;H1;3;-1.24;
8804;45.9366;3.7292;A2;H1;4;-0.63;
8805;45.9353;3.8324;A2;H1;1;-0.95;
8805;45.9353;3.8324;A2;H1;2;-1.73;
8805;45.9353;3.8324;A2;H1;3;-1.24;
8805;45.9353;3.8324;A2;H1;4;-0.59;
8806;45.9339;3.9355;A2;H1;1;-0.83;
8806;45.9339;3.9355;A2;H1;2;-1.58;
8806;45.9339;3.9355;A2;H1;3;-1.01;
8806;45.9339;3.9355;A2;H1;4;-0.55;
8807;45.9324;4.0386;A2;H1;1;-0.6;
8807;45.9324;4.0386;A2;H1;2;-0.72;
8807;45.9324;4.0386;A2;H1;3;-0.57;
8807;45.9324;4.0386;A2;H1;4;-0.36;
8808;45.9308;4.1418;A2;H1;1;-0.64;
8808;45.9308;4.1418;A2;H1;2;-0.82;
8808;45.9308;4.1418;A2;H1;3;-0.61;
8808;45.9308;4.1418;A2;H1;4;-0.36;
8809;45.9291;4.2449;A2;H1;1;-0.83;
8809;45.9291;4.2449;A2;H1;2;-1.39;
8809;45.9291;4.2449;A2;H1;3;-0.86;
8809;45.9291;4.2449;A2;H1;4;-0.47;
8810;45.9273;4.348;A2;H1;1;-1.02;
8810;45.9273;4.348;A2;H1;2;-1.36;
8810;45.9273;4.348;A2;H1;3;-0.85;
8810;45.9273;4.348;A2;H1;4;-0.69;
8811;45.9254;4.4511;A2;H1;1;-0.94;
8811;45.9254;4.4511;A2;H1;2;-1.14;
8811;45.9254;4.4511;A2;H1;3;-0.73;
8811;45.9254;4.4511;A2;H1;4;-0.68;
8812;45.9234;4.5542;A2;H1;1;-0.78;
8812;45.9234;4.5542;A2;H1;2;-1;
8812;45.9234;4.5542;A2;H1;3;-0.66;
8812;45.9234;4.5542;A2;H1;4;-0.66;
8813;45.9214;4.6573;A2;H1;1;-0.57;
8813;45.9214;4.6573;A2;H1;2;-0.83;
8813;45.9214;4.6573;A2;H1;3;-0.65;
8813;45.9214;4.6573;A2;H1;4;-0.62;
8814;45.9192;4.7604;A2;H1;1;-0.64;
8814;45.9192;4.7604;A2;H1;2;-0.77;
8814;45.9192;4.7604;A2;H1;3;-0.53;
8814;45.9192;4.7604;A2;H1;4;-0.65;
8815;45.9169;4.8634;A2;H1;1;-0.92;
8815;45.9169;4.8634;A2;H1;2;-0.55;
8815;45.9169;4.8634;A2;H1;3;-0.78;
8815;45.9169;4.8634;A2;H1;4;-0.71;
8816;45.9146;4.9665;A2;H1;1;-0.93;
8816;45.9146;4.9665;A2;H1;2;-0.78;
8816;45.9146;4.9665;A2;H1;3;-0.82;
8816;45.9146;4.9665;A2;H1;4;-0.71;
8817;45.9121;5.0695;A2;H1;1;-0.91;
8817;45.9121;5.0695;A2;H1;2;-0.78;
8817;45.9121;5.0695;A2;H1;3;-0.84;
8817;45.9121;5.0695;A2;H1;4;-0.74;
8818;45.9096;5.1726;A2;H1;1;-0.93;
8818;45.9096;5.1726;A2;H1;2;-0.74;
8818;45.9096;5.1726;A2;H1;3;-0.81;
8818;45.9096;5.1726;A2;H1;4;-0.72;
8819;45.9069;5.2756;A2;H1;1;-0.9;
8819;45.9069;5.2756;A2;H1;2;-0.82;
8819;45.9069;5.2756;A2;H1;3;-0.81;
8819;45.9069;5.2756;A2;H1;4;-0.69;
8820;45.9042;5.3786;A2;H1;1;-1.1;
8820;45.9042;5.3786;A2;H1;2;-0.87;
8820;45.9042;5.3786;A2;H1;3;-0.85;
8820;45.9042;5.3786;A2;H1;4;-0.98;
8821;45.9013;5.4817;A2;H1;1;-1.11;
8821;45.9013;5.4817;A2;H1;2;-1.03;
8821;45.9013;5.4817;A2;H1;3;-0.93;
8821;45.9013;5.4817;A2;H1;4;-1.06;
8822;45.8984;5.5847;A2;H1;1;-0.97;
8822;45.8984;5.5847;A2;H1;2;-1.37;
8822;45.8984;5.5847;A2;H1;3;-1.02;
8822;45.8984;5.5847;A2;H1;4;-0.93;
8823;45.8954;5.6877;A2;H1;1;-0.96;
8823;45.8954;5.6877;A2;H1;2;-1.16;
8823;45.8954;5.6877;A2;H1;3;-0.92;
8823;45.8954;5.6877;A2;H1;4;-0.82;
8824;45.8923;5.7906;A2;H1;1;-1.02;
8824;45.8923;5.7906;A2;H1;2;-1.05;
8824;45.8923;5.7906;A2;H1;3;-0.96;
8824;45.8923;5.7906;A2;H1;4;-0.96;
8825;45.8891;5.8936;A2;H1;1;-1.36;
8825;45.8891;5.8936;A2;H1;2;-0.87;
8825;45.8891;5.8936;A2;H1;3;-0.69;
8825;45.8891;5.8936;A2;H1;4;-0.82;
8826;45.8858;5.9966;A2;H1;1;-1.3;
8826;45.8858;5.9966;A2;H1;2;-0.87;
8826;45.8858;5.9966;A2;H1;3;-0.62;
8826;45.8858;5.9966;A2;H1;4;-0.81;
8827;45.8824;6.0995;A2;H1;1;-1.15;
8827;45.8824;6.0995;A2;H1;2;-0.73;
8827;45.8824;6.0995;A2;H1;3;-0.64;
8827;45.8824;6.0995;A2;H1;4;-0.84;
8828;45.8789;6.2024;A2;H1;1;-0.88;
8828;45.8789;6.2024;A2;H1;2;-1.1;
8828;45.8789;6.2024;A2;H1;3;-0.8;
8828;45.8789;6.2024;A2;H1;4;-1.11;
8829;45.8753;6.3054;A2;H1;1;-0.81;
8829;45.8753;6.3054;A2;H1;2;-1.26;
8829;45.8753;6.3054;A2;H1;3;-0.86;
8829;45.8753;6.3054;A2;H1;4;-1.1;
8830;45.8716;6.4083;A2;H1;1;-0.13;
8830;45.8716;6.4083;A2;H1;2;-2.32;
8830;45.8716;6.4083;A2;H1;3;-0.94;
8830;45.8716;6.4083;A2;H1;4;-1.11;
8831;45.8678;6.5111;A2;H1;1;-0.12;
8831;45.8678;6.5111;A2;H1;2;-2.31;
8831;45.8678;6.5111;A2;H1;3;-1.34;
8831;45.8678;6.5111;A2;H1;4;-1.08;
8832;45.864;6.614;A2;H1;1;-0.11;
8832;45.864;6.614;A2;H1;2;-1.86;
8832;45.864;6.614;A2;H1;3;-1.08;
8832;45.864;6.614;A2;H1;4;-0.79;
8833;45.86;6.7169;A2;H1;1;-0.07;
8833;45.86;6.7169;A2;H1;2;-1.89;
8833;45.86;6.7169;A2;H1;3;-1.13;
8833;45.86;6.7169;A2;H1;4;-0.84;
8834;45.856;6.8197;A2;H1;1;-0.15;
8834;45.856;6.8197;A2;H1;2;1.32;
8834;45.856;6.8197;A2;H1;3;-1.35;
8834;45.856;6.8197;A2;H1;4;-0.58;
8898;45.9576;-1.3283;A2;H1;1;-0.99;
8898;45.9576;-1.3283;A2;H1;2;-0.71;
8898;45.9576;-1.3283;A2;H1;3;-1.33;
8898;45.9576;-1.3283;A2;H1;4;-0.7;
8899;45.9609;-1.2252;A2;H1;1;-0.99;
8899;45.9609;-1.2252;A2;H1;2;-0.83;
8899;45.9609;-1.2252;A2;H1;3;-1.7;
8899;45.9609;-1.2252;A2;H1;4;-0.74;
8901;45.9673;-1.019;A2;H1;1;-0.92;
8901;45.9673;-1.019;A2;H1;2;-0.63;
8901;45.9673;-1.019;A2;H1;3;-1.13;
8901;45.9673;-1.019;A2;H1;4;-0.54;
8902;45.9703;-0.9158;A2;H1;1;-1.12;
8902;45.9703;-0.9158;A2;H1;2;-0.9;
8902;45.9703;-0.9158;A2;H1;3;-0.93;
8902;45.9703;-0.9158;A2;H1;4;-0.74;
8903;45.9732;-0.8127;A2;H1;1;-1.14;
8903;45.9732;-0.8127;A2;H1;2;-0.88;
8903;45.9732;-0.8127;A2;H1;3;-1.01;
8903;45.9732;-0.8127;A2;H1;4;-0.76;
8904;45.9761;-0.7095;A2;H1;1;-1.15;
8904;45.9761;-0.7095;A2;H1;2;-0.9;
8904;45.9761;-0.7095;A2;H1;3;-1;
8904;45.9761;-0.7095;A2;H1;4;-0.76;
8905;45.9788;-0.6064;A2;H1;1;-1.19;
8905;45.9788;-0.6064;A2;H1;2;-0.87;
8905;45.9788;-0.6064;A2;H1;3;-1.01;
8905;45.9788;-0.6064;A2;H1;4;-0.76;
8906;45.9814;-0.5032;A2;H1;1;-1.16;
8906;45.9814;-0.5032;A2;H1;2;-0.85;
8906;45.9814;-0.5032;A2;H1;3;-0.98;
8906;45.9814;-0.5032;A2;H1;4;-0.76;
8907;45.984;-0.4;A2;H1;1;-1.19;
8907;45.984;-0.4;A2;H1;2;-0.9;
8907;45.984;-0.4;A2;H1;3;-1.03;
8907;45.984;-0.4;A2;H1;4;-0.76;
8908;45.9865;-0.2969;A2;H1;1;-1.17;
8908;45.9865;-0.2969;A2;H1;2;-0.86;
8908;45.9865;-0.2969;A2;H1;3;-0.98;
8908;45.9865;-0.2969;A2;H1;4;-0.76;
8909;45.9888;-0.1937;A2;H1;1;-1.17;
8909;45.9888;-0.1937;A2;H1;2;-0.96;
8909;45.9888;-0.1937;A2;H1;3;-1.11;
8909;45.9888;-0.1937;A2;H1;4;-0.77;
8910;45.9911;-0.0904;A2;H1;1;-0.92;
8910;45.9911;-0.0904;A2;H1;2;-0.78;
8910;45.9911;-0.0904;A2;H1;3;-1.1;
8910;45.9911;-0.0904;A2;H1;4;-0.78;
8911;45.9933;0.0128;A2;H1;1;-0.78;
8911;45.9933;0.0128;A2;H1;2;-1.06;
8911;45.9933;0.0128;A2;H1;3;-0.89;
8911;45.9933;0.0128;A2;H1;4;-0.58;
8912;45.9953;0.116;A2;H1;1;-0.78;
8912;45.9953;0.116;A2;H1;2;-0.96;
8912;45.9953;0.116;A2;H1;3;-0.85;
8912;45.9953;0.116;A2;H1;4;-0.56;
8913;45.9973;0.2192;A2;H1;1;-0.79;
8913;45.9973;0.2192;A2;H1;2;-0.94;
8913;45.9973;0.2192;A2;H1;3;-0.86;
8913;45.9973;0.2192;A2;H1;4;-0.58;
8914;45.9992;0.3225;A2;H1;1;-0.81;
8914;45.9992;0.3225;A2;H1;2;-0.99;
8914;45.9992;0.3225;A2;H1;3;-0.9;
8914;45.9992;0.3225;A2;H1;4;-0.6;
8915;46.001;0.4257;A2;H1;1;-0.8;
